epoch,step,layer,head,abs_cosine,abs_projection,projection,energy,r2_total
250,10000,5,1,0.7847404479980469,0.09963662751394357,-0.09963662751394357,0.12696760892868042,0.9713739618701669
250,10000,5,2,0.6505252718925476,0.06489914976108781,0.06489914976108781,0.09976422041654587,0.9713739618701669
250,10000,5,3,0.7945294976234436,0.037948101886314076,-0.037948101886314076,0.04776173084974289,0.9713739618701669
250,10000,5,4,0.6607857942581177,0.09731486062522714,0.09731486062522714,0.14727140963077545,0.9713739618701669
250,10000,5,5,0.7015851736068726,0.04835781279010753,0.04835781279010753,0.06892649829387665,0.9713739618701669
500,20000,0,0,0.6939972639083862,0.09993563162357995,0.09993563162357995,0.14400002360343933,0.9487210993185917
500,20000,0,1,0.8778936862945557,0.5379838410411795,0.5379838410411795,0.6128120422363281,0.9487210993185917
500,20000,0,2,0.8349006175994873,0.4971463399370616,0.4971463399370616,0.5954557657241821,0.9487210993185917
500,20000,0,3,0.7733445167541504,0.4059963171850498,0.4059963171850498,0.5249876976013184,0.9487210993185917
500,20000,0,4,0.8078023791313171,0.21349698802856945,0.21349698802856945,0.2642935812473297,0.9487210993185917
500,20000,0,5,0.5872086882591248,0.3570019193076516,-0.3570019193076516,0.6079642176628113,0.9487210993185917
500,20000,1,0,0.5229350328445435,0.16238552203853882,0.16238552203853882,0.31052714586257935,0.9487210993185917
500,20000,1,1,0.8203015923500061,0.19129530350321933,0.19129530350321933,0.23320117592811584,0.9487210993185917
500,20000,1,2,0.7344921827316284,0.3880248255870773,0.3880248255870773,0.5282899737358093,0.9487210993185917
500,20000,1,3,0.7615309357643127,0.8129860879161834,-0.8129860879161834,1.0675681829452515,0.9487210993185917
500,20000,1,4,0.7591067552566528,0.37786824221745624,0.37786824221745624,0.49778008460998535,0.9487210993185917
500,20000,1,5,0.6994524002075195,0.09055554376993237,-0.09055554376993237,0.12946632504463196,0.9487210993185917
500,20000,2,0,0.6184722781181335,0.2204921248639023,0.2204921248639023,0.3565109074115753,0.9487210993185917
500,20000,2,1,0.7564079761505127,0.23244119736328997,-0.23244119736328997,0.3072960674762726,0.9487210993185917
500,20000,2,2,0.6726475954055786,0.13322327293851602,-0.13322327293851602,0.19805806875228882,0.9487210993185917
500,20000,2,3,0.7501868009567261,0.3819330258697852,-0.3819330258697852,0.5091172456741333,0.9487210993185917
500,20000,2,4,0.5535946488380432,0.11942625945686369,-0.11942625945686369,0.21572868525981903,0.9487210993185917
500,20000,2,5,0.7704048752784729,0.5927902501859426,-0.5927902501859426,0.7694528698921204,0.9487210993185917
500,20000,3,0,0.7779644727706909,0.26652914533795696,-0.26652914533795696,0.3425981104373932,0.9487210993185917
500,20000,3,1,0.7462188005447388,0.19052169283812123,0.19052169283812123,0.2553161084651947,0.9487210993185917
500,20000,3,2,0.5384256839752197,0.18953950036351688,-0.18953950036351688,0.3520253896713257,0.9487210993185917
500,20000,3,3,0.9302977323532104,0.4874762146708822,0.4874762146708822,0.5240002274513245,0.9487210993185917
500,20000,3,4,0.6490458250045776,0.46976498073346595,0.46976498073346595,0.7237778306007385,0.9487210993185917
500,20000,3,5,0.6411142349243164,0.14172074188850445,0.14172074188850445,0.221053808927536,0.9487210993185917
500,20000,4,0,0.7905400991439819,0.18434654364190153,0.18434654364190153,0.2331906408071518,0.9487210993185917
500,20000,4,1,0.7832590937614441,0.39086807148248803,0.39086807148248803,0.499027818441391,0.9487210993185917
500,20000,4,2,0.7504790425300598,0.46390217627425456,0.46390217627425456,0.6181414127349854,0.9487210993185917
500,20000,4,3,0.826843798160553,0.43127030702881053,0.43127030702881053,0.5215861797332764,0.9487210993185917
500,20000,4,4,0.6138060092926025,0.10024329284201892,0.10024329284201892,0.16331429779529572,0.9487210993185917
500,20000,4,5,0.8127582669258118,0.4294498619812969,0.4294498619812969,0.5283856987953186,0.9487210993185917
500,20000,5,0,0.7730413675308228,0.4472068690678221,-0.4472068690678221,0.5785031318664551,0.9487210993185917
500,20000,5,1,0.7076709866523743,0.2475897758558328,-0.2475897758558328,0.3498656451702118,0.9487210993185917
500,20000,5,2,0.774394690990448,0.18278543012612247,0.18278543012612247,0.2360365241765976,0.9487210993185917
500,20000,5,3,0.7767437696456909,0.2650810381515161,-0.2650810381515161,0.3412722051143646,0.9487210993185917
500,20000,5,4,0.6533195376396179,0.17909221291050692,0.17909221291050692,0.27412649989128113,0.9487210993185917
500,20000,5,5,0.6528459787368774,0.32985838120438865,-0.32985838120438865,0.5052621960639954,0.9487210993185917
600,24000,0,0,0.7985728979110718,0.19738996814713966,0.19738996814713966,0.24717837572097778,0.9366760103669965
600,24000,0,1,0.8669605255126953,0.7763723899873565,0.7763723899873565,0.8955107927322388,0.9366760103669965
600,24000,0,2,0.812941312789917,0.7649092719777884,0.7649092719777884,0.9409156441688538,0.9366760103669965
600,24000,0,3,0.7614631652832031,0.5055003050341422,0.5055003050341422,0.6638539433479309,0.9366760103669965
600,24000,0,4,0.7964449524879456,0.324052462536373,0.324052462536373,0.4068736433982849,0.9366760103669965
600,24000,0,5,0.5096936225891113,0.4582405075645033,-0.4582405075645033,0.8990510106086731,0.9366760103669965
600,24000,1,0,0.5333255529403687,0.24386929844188476,0.24386929844188476,0.4572615623474121,0.9366760103669965
600,24000,1,1,0.8565763235092163,0.2907254148735267,0.2907254148735267,0.33940401673316956,0.9366760103669965
600,24000,1,2,0.7517576813697815,0.5706040443706638,0.5706040443706638,0.7590265274047852,0.9366760103669965
600,24000,1,3,0.7771274447441101,1.2030953568615363,-1.2030953568615363,1.5481312274932861,0.9366760103669965
600,24000,1,4,0.748589038848877,0.6582517226255694,-0.6582517226255694,0.8793233036994934,0.9366760103669965
600,24000,1,5,0.8192805647850037,0.16038072145386115,-0.16038072145386115,0.19575801491737366,0.9366760103669965
600,24000,2,0,0.6517658829689026,0.3125753411322438,0.3125753411322438,0.4795822203159332,0.9366760103669965
600,24000,2,1,0.8186174035072327,0.39942871431615823,-0.39942871431615823,0.48793092370033264,0.9366760103669965
600,24000,2,2,0.644253134727478,0.17958048635074697,-0.17958048635074697,0.27874210476875305,0.9366760103669965
600,24000,2,3,0.7055534720420837,0.4973343950085482,-0.4973343950085482,0.7048854827880859,0.9366760103669965
600,24000,2,4,0.5859060883522034,0.19426880856746914,-0.19426880856746914,0.3315698802471161,0.9366760103669965
600,24000,2,5,0.7959178686141968,0.7708567742963144,-0.7708567742963144,0.9685130715370178,0.9366760103669965
600,24000,3,0,0.8144882917404175,0.3903082197953852,-0.3903082197953852,0.4792066216468811,0.9366760103669965
600,24000,3,1,0.7149908542633057,0.24889449241351191,0.24889449241351191,0.3481086492538452,0.9366760103669965
600,24000,3,2,0.6298746466636658,0.3148395988741765,0.3148395988741765,0.49984487891197205,0.9366760103669965
600,24000,3,3,0.9612187743186951,0.7124977885340683,0.7124977885340683,0.7412441372871399,0.9366760103669965
600,24000,3,4,0.6490374803543091,0.6627461165113905,0.6627461165113905,1.0211215019226074,0.9366760103669965
600,24000,3,5,0.583198070526123,0.18534341843300303,0.18534341843300303,0.3178052604198456,0.9366760103669965
600,24000,4,0,0.8588485717773438,0.2989647614834579,0.2989647614834579,0.3480995297431946,0.9366760103669965
600,24000,4,1,0.7729201316833496,0.4480051744170687,0.4480051744170687,0.579626739025116,0.9366760103669965
600,24000,4,2,0.695186197757721,0.5720998653769107,0.5720998653769107,0.8229447603225708,0.9366760103669965
600,24000,4,3,0.8110106587409973,0.34357840372793297,0.34357840372793297,0.4236423075199127,0.9366760103669965
600,24000,4,4,0.6097682118415833,0.1707627995169781,0.1707627995169781,0.28004539012908936,0.9366760103669965
600,24000,4,5,0.8239201903343201,0.6981217154741921,0.6981217154741921,0.8473172187805176,0.9366760103669965
600,24000,5,0,0.8042793273925781,0.68777993722437,-0.68777993722437,0.855150580406189,0.9366760103669965
600,24000,5,1,0.6587710976600647,0.3634301718631997,-0.3634301718631997,0.5516789555549622,0.9366760103669965
600,24000,5,2,0.8131985068321228,0.259676948550591,0.259676948550591,0.3193278908729553,0.9366760103669965
600,24000,5,3,0.8361749053001404,0.4489507093557725,-0.4489507093557725,0.5369100570678711,0.9366760103669965
600,24000,5,4,0.7226550579071045,0.27426306361472524,0.27426306361472524,0.3795214295387268,0.9366760103669965
600,24000,5,5,0.6960729956626892,0.48845386283523023,-0.48845386283523023,0.7017279267311096,0.9366760103669965
700,28000,0,0,0.7741490602493286,0.2554309892885654,-0.2554309892885654,0.3299506604671478,0.9230929623661158
700,28000,0,1,0.858335018157959,0.9643533596639176,0.9643533596639176,1.1235162019729614,0.9230929623661158
700,28000,0,2,0.8072423338890076,1.1536286201206072,1.1536286201206072,1.4290982484817505,0.9230929623661158
700,28000,0,3,0.7679820656776428,0.8361072046529915,0.8361072046529915,1.0887067317962646,0.9230929623661158
700,28000,0,4,0.7979289293289185,0.429004671697377,0.429004671697377,0.5376477241516113,0.9230929623661158
700,28000,0,5,0.4848482012748718,0.4957483201228429,0.4957483201228429,1.0224815607070923,0.9230929623661158
700,28000,1,0,0.6200631856918335,0.880730194461115,-0.880730194461115,1.420387864112854,0.9230929623661158
700,28000,1,1,0.8646978735923767,0.46709886069909234,0.46709886069909234,0.5401873588562012,0.9230929623661158
700,28000,1,2,0.728366494178772,1.52744019857088,1.52744019857088,2.097076416015625,0.9230929623661158
700,28000,1,3,0.7851084470748901,1.50755091650592,-1.50755091650592,1.9201816320419312,0.9230929623661158
700,28000,1,4,0.7824814319610596,1.140509908010593,-1.140509908010593,1.4575552940368652,0.9230929623661158
700,28000,1,5,0.8452656269073486,0.3836594233444947,-0.3836594233444947,0.45389214158058167,0.9230929623661158
700,28000,2,0,0.6914478540420532,0.48467933809758723,0.48467933809758723,0.7009629607200623,0.9230929623661158
700,28000,2,1,0.8375910520553589,0.7873115811792958,-0.7873115811792958,0.9399714469909668,0.9230929623661158
700,28000,2,2,0.7157644033432007,0.6025229123311037,0.6025229123311037,0.8417894244194031,0.9230929623661158
700,28000,2,3,0.7447836995124817,0.7051276004786301,-0.7051276004786301,0.9467548131942749,0.9230929623661158
700,28000,2,4,0.609866738319397,0.3084328696035727,-0.3084328696035727,0.5057380795478821,0.9230929623661158
700,28000,2,5,0.7776130437850952,0.7875174834150742,-0.7875174834150742,1.0127367973327637,0.9230929623661158
700,28000,3,0,0.7935689687728882,0.5050665712729657,-0.5050665712729657,0.6364494562149048,0.9230929623661158
700,28000,3,1,0.6960635185241699,0.319516253597854,0.319516253597854,0.45903322100639343,0.9230929623661158
700,28000,3,2,0.6288359761238098,0.5074590135226427,0.5074590135226427,0.8069815635681152,0.9230929623661158
700,28000,3,3,0.967930793762207,0.9535213617941368,0.9535213617941368,0.9851130843162537,0.9230929623661158
700,28000,3,4,0.6552101373672485,1.0056293554930937,1.0056293554930937,1.534819483757019,0.9230929623661158
700,28000,3,5,0.5385695099830627,0.26550586137123905,-0.26550586137123905,0.49298352003097534,0.9230929623661158
700,28000,4,0,0.9155124425888062,0.44825951588526214,0.44825951588526214,0.4896269142627716,0.9230929623661158
700,28000,4,1,0.719626784324646,0.4271548189763504,0.4271548189763504,0.5935783386230469,0.9230929623661158
700,28000,4,2,0.6428884267807007,0.6800945183334879,0.6800945183334879,1.0578733682632446,0.9230929623661158
700,28000,4,3,0.794904887676239,0.44254341103994677,0.44254341103994677,0.5567249655723572,0.9230929623661158
700,28000,4,4,0.6030308604240417,0.22119146982323254,0.22119146982323254,0.36679956316947937,0.9230929623661158
700,28000,4,5,0.8197070360183716,1.1154081290778632,1.1154081290778632,1.360740065574646,0.9230929623661158
700,28000,5,0,0.8210660219192505,0.9960799456188998,-0.9960799456188998,1.2131544351577759,0.9230929623661158
700,28000,5,1,0.6360464692115784,0.6099245951310618,0.6099245951310618,0.9589309096336365,0.9230929623661158
700,28000,5,2,0.828121542930603,0.3596852703011332,0.3596852703011332,0.4343387484550476,0.9230929623661158
700,28000,5,3,0.8452984690666199,0.6945433255449311,-0.6945433255449311,0.8216546177864075,0.9230929623661158
700,28000,5,4,0.7637567520141602,0.359532969318068,0.359532969318068,0.47074273228645325,0.9230929623661158
700,28000,5,5,0.7562848329544067,0.724681938869411,-0.724681938869411,0.9582129716873169,0.9230929623661158
750,30000,0,0,0.7594646215438843,0.6619444520984662,-0.6619444520984662,0.8715934753417969,0.9156824554393092
750,30000,0,1,0.85113126039505,1.0486612616337139,1.0486612616337139,1.2320793867111206,0.9156824554393092
750,30000,0,2,0.778571367263794,1.3998746820842785,1.3998746820842785,1.798004150390625,0.9156824554393092
750,30000,0,3,0.7711322903633118,1.0405249987701943,1.0405249987701943,1.3493471145629883,0.9156824554393092
750,30000,0,4,0.7963342666625977,0.4629740101581304,0.4629740101581304,0.5813814997673035,0.9156824554393092
750,30000,0,5,0.4219137728214264,0.5366648159454525,0.5366648159454525,1.271977424621582,0.9156824554393092
750,30000,1,0,0.7066443562507629,1.2113085488412518,-1.2113085488412518,1.714169979095459,0.9156824554393092
750,30000,1,1,0.8403452038764954,0.5866423986993342,0.5866423986993342,0.6980968117713928,0.9156824554393092
750,30000,1,2,0.7287662029266357,2.465717574353096,2.465717574353096,3.3834140300750732,0.9156824554393092
750,30000,1,3,0.79430091381073,1.5730589767999337,-1.5730589767999337,1.9804320335388184,0.9156824554393092
750,30000,1,4,0.7967960238456726,1.5229333191866137,-1.5229333191866137,1.9113212823867798,0.9156824554393092
750,30000,1,5,0.8988233208656311,0.49918079922665565,-0.49918079922665565,0.5553714632987976,0.9156824554393092
750,30000,2,0,0.7056180238723755,0.6275272193780987,0.6275272193780987,0.8893298506736755,0.9156824554393092
750,30000,2,1,0.7987381815910339,1.1262526167401357,-1.1262526167401357,1.4100397825241089,0.9156824554393092
750,30000,2,2,0.8822821378707886,1.0171052858603102,1.0171052858603102,1.1528117656707764,0.9156824554393092
750,30000,2,3,0.7625626921653748,0.8756194195786721,-0.8756194195786721,1.148258924484253,0.9156824554393092
750,30000,2,4,0.6024167537689209,0.38397185318093857,-0.38397185318093857,0.6373856067657471,0.9156824554393092
750,30000,2,5,0.7626904249191284,0.8082198865071923,0.8082198865071923,1.0596957206726074,0.9156824554393092
750,30000,3,0,0.7868466377258301,0.5454985793842064,-0.5454985793842064,0.6932717561721802,0.9156824554393092
750,30000,3,1,0.7016185522079468,0.3920733853852417,0.3920733853852417,0.5588127970695496,0.9156824554393092
750,30000,3,2,0.5951942205429077,0.6164310688351547,0.6164310688351547,1.0356805324554443,0.9156824554393092
750,30000,3,3,0.9651398062705994,1.0945100022634662,1.0945100022634662,1.1340429782867432,0.9156824554393092
750,30000,3,4,0.6560753583908081,1.1843465044416996,1.1843465044416996,1.8051987886428833,0.9156824554393092
750,30000,3,5,0.5304709672927856,0.3075757247433828,-0.3075757247433828,0.5798161625862122,0.9156824554393092
750,30000,4,0,0.9284902215003967,0.5370032920989871,0.5370032920989871,0.5783618092536926,0.9156824554393092
750,30000,4,1,0.6832023859024048,0.4282910930135992,0.4282910930135992,0.6268875598907471,0.9156824554393092
750,30000,4,2,0.6218242645263672,0.7350898175459338,0.7350898175459338,1.1821503639221191,0.9156824554393092
750,30000,4,3,0.7690390944480896,0.5132901725223556,0.5132901725223556,0.667443573474884,0.9156824554393092
750,30000,4,4,0.6195447444915771,0.2628408981444544,0.2628408981444544,0.42424845695495605,0.9156824554393092
750,30000,4,5,0.808398425579071,1.3705433008227763,1.3705433008227763,1.6953809261322021,0.9156824554393092
750,30000,5,0,0.8282057046890259,1.1827582068937892,-1.1827582068937892,1.4280972480773926,0.9156824554393092
750,30000,5,1,0.6486821174621582,0.508604134689894,-0.508604134689894,0.7840575575828552,0.9156824554393092
750,30000,5,2,0.8129700422286987,0.4114814755464483,0.4114814755464483,0.5061458945274353,0.9156824554393092
750,30000,5,3,0.8277469873428345,0.8505443746874793,-0.8505443746874793,1.0275415182113647,0.9156824554393092
750,30000,5,4,0.7691892385482788,0.3779219998294697,0.3779219998294697,0.49132513999938965,0.9156824554393092
750,30000,5,5,0.7876604795455933,0.8880985856117969,-0.8880985856117969,1.1275144815444946,0.9156824554393092
800,32000,0,0,0.7449092864990234,1.5391992781155384,-1.5391992781155384,2.066290855407715,0.9078001614568977
800,32000,0,1,0.8431587219238281,0.7704845472938472,-0.7704845472938472,0.9138073325157166,0.9078001614568977
800,32000,0,2,0.750065803527832,1.6799374612247828,1.6799374612247828,2.239720106124878,0.9078001614568977
800,32000,0,3,0.7635365128517151,1.2628854098877793,1.2628854098877793,1.6539946794509888,0.9078001614568977
800,32000,0,4,0.7952793836593628,0.4664147548484873,0.4664147548484873,0.586479127407074,0.9078001614568977
800,32000,0,5,0.37296998500823975,0.7057838812660143,-0.7057838812660143,1.8923343420028687,0.9078001614568977
800,32000,1,0,0.7588300704956055,1.6246544515990593,-1.6246544515990593,2.1409990787506104,0.9078001614568977
800,32000,1,1,0.787483811378479,0.7170312613067064,0.7170312613067064,0.9105346202850342,0.9078001614568977
800,32000,1,2,0.7493783235549927,2.254160647661203,-2.254160647661203,3.0080406665802,0.9078001614568977
800,32000,1,3,0.8015579581260681,1.6467698692638404,-1.6467698692638404,2.0544612407684326,0.9078001614568977
800,32000,1,4,0.8052156567573547,1.9619505553577143,-1.9619505553577143,2.4365530014038086,0.9078001614568977
800,32000,1,5,0.9284927845001221,0.6263975578847573,-0.6263975578847573,0.674639105796814,0.9078001614568977
800,32000,2,0,0.711513876914978,0.8099631718509371,0.8099631718509371,1.1383659839630127,0.9078001614568977
800,32000,2,1,0.7892493009567261,0.6422908267903784,-0.6422908267903784,0.8137996792793274,0.9078001614568977
800,32000,2,2,0.895340621471405,1.6417218041644674,1.6417218041644674,1.8336281776428223,0.9078001614568977
800,32000,2,3,0.758685290813446,0.8689211387576499,0.8689211387576499,1.1452984809875488,0.9078001614568977
800,32000,2,4,0.6158503293991089,0.48379539556711415,0.48379539556711415,0.7855730056762695,0.9078001614568977
800,32000,2,5,0.7991369366645813,0.9334835375923739,0.9334835375923739,1.1681145429611206,0.9078001614568977
800,32000,3,0,0.7689895033836365,0.5791336110769588,-0.5791336110769588,0.7531099319458008,0.9078001614568977
800,32000,3,1,0.7115975618362427,0.4832636303262606,0.4832636303262606,0.6791248917579651,0.9078001614568977
800,32000,3,2,0.5861559510231018,0.6070896853448443,-0.6070896853448443,1.03571355342865,0.9078001614568977
800,32000,3,3,0.9570155143737793,1.2294949153666823,1.2294949153666823,1.2847179174423218,0.9078001614568977
800,32000,3,4,0.6572593450546265,1.3402747393816283,1.3402747393816283,2.03918719291687,0.9078001614568977
800,32000,3,5,0.5380154848098755,0.5200012910548565,0.5200012910548565,0.9665173888206482,0.9078001614568977
800,32000,4,0,0.9183937311172485,0.6136760686665254,0.6136760686665254,0.6682058572769165,0.9078001614568977
800,32000,4,1,0.6380555629730225,0.45062256527330347,0.45062256527330347,0.7062434554100037,0.9078001614568977
800,32000,4,2,0.6149516701698303,0.6899277677958654,0.6899277677958654,1.1219218969345093,0.9078001614568977
800,32000,4,3,0.7349514961242676,0.5638827740308591,0.5638827740308591,0.7672380208969116,0.9078001614568977
800,32000,4,4,0.6181743144989014,0.2888086294185531,0.2888086294185531,0.46719610691070557,0.9078001614568977
800,32000,4,5,0.8062544465065002,1.768911724435727,1.768911724435727,2.193986654281616,0.9078001614568977
800,32000,5,0,0.840989351272583,1.0380253013992216,1.0380253013992216,1.2342907190322876,0.9078001614568977
800,32000,5,1,0.7159883975982666,0.6738851631198395,-0.6738851631198395,0.9411954879760742,0.9078001614568977
800,32000,5,2,0.7868325114250183,0.4631943722385517,0.4631943722385517,0.5886822938919067,0.9078001614568977
800,32000,5,3,0.8099097609519958,1.023296295733426,-1.023296295733426,1.2634694576263428,0.9078001614568977
800,32000,5,4,0.7499057650566101,0.3920680418142272,0.3920680418142272,0.5228231549263,0.9078001614568977
800,32000,5,5,0.8105749487876892,1.049177903912898,-1.049177903912898,1.2943626642227173,0.9078001614568977
900,36000,0,0,0.7309306859970093,4.793237279531982,-4.793237279531982,6.557717800140381,0.8900372848238982
900,36000,0,1,0.8380289077758789,0.902054274715053,-0.902054274715053,1.076399803161621,0.8900372848238982
900,36000,0,2,0.7089860439300537,2.2760239076423376,2.2760239076423376,3.210251569747925,0.8900372848238982
900,36000,0,3,0.7428285479545593,1.686189843300518,1.686189843300518,2.269958257675171,0.8900372848238982
900,36000,0,4,0.7468619346618652,0.63794930740873,0.63794930740873,0.8541730046272278,0.8900372848238982
900,36000,0,5,0.29063981771469116,0.8365394227908388,-0.8365394227908388,2.8782684803009033,0.8900372848238982
